,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
39,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:26 AM,1002159,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9935369537169247,501079.5,708364.7241502785,1001969.0,190.0,0,0,0,0,0,1002159.0,1002159.0,0.0,1002159.0,1002159.0,0,0,0,0,20,40,0.9978456512389752,1.99569130247795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
40,172.217.160.78-192.168.88.131-443-34838-6,192.168.88.131,34838,172.217.160.78,443,6,03/10/2019 05:01:25 AM,20939,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,4393.7150771288025,191.031090309948,6979.666666666666,11938.584938481334,20765.0,30.0,0,0,0,0,0,20909.0,10454.5,14581.248934847796,20765.0,144.0,0,1,0,0,20,60,47.75777257748699,143.27331773246098,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
41,172.217.27.130-192.168.88.131-443-59838-6,192.168.88.131,59838,172.217.27.130,443,6,03/10/2019 05:01:27 AM,56327,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,1633.3197223356474,71.01390097111509,18775.666666666664,20431.982535557658,40692.0,253.0,0,0,0,0,0,15635.0,7817.5,10697.818492571278,15382.0,253.0,0,1,0,0,20,60,17.753475242778773,53.26042572833632,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
42,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:27 AM,190,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10526.315789473683,190.0,0.0,190.0,190.0,0,0,0,0,0,190.0,190.0,0.0,190.0,190.0,0,0,0,0,0,40,0.0,10526.315789473683,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
43,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:01:30 AM,171,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11695.906432748538,171.0,0.0,171.0,171.0,0,0,0,0,0,171.0,171.0,0.0,171.0,171.0,0,0,0,0,0,40,0.0,11695.906432748538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
44,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:01:30 AM,171,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11695.906432748538,171.0,0.0,171.0,171.0,0,0,0,0,0,171.0,171.0,0.0,171.0,171.0,0,0,0,0,0,40,0.0,11695.906432748538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
45,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:37 AM,220,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9090.90909090909,220.0,0.0,220.0,220.0,0,0,0,0,0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,40,0.0,9090.90909090909,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
46,192.168.88.131-203.74.140.210-36600-80-6,192.168.88.131,36600,203.74.140.210,80,6,03/10/2019 05:01:35 AM,198,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10101.010101010104,198.0,0.0,198.0,198.0,0,0,0,0,0,198.0,198.0,0.0,198.0,198.0,0,0,0,0,0,40,0.0,10101.010101010104,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
47,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:37 AM,220,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9090.90909090909,220.0,0.0,220.0,220.0,0,0,0,0,0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,40,0.0,9090.90909090909,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
48,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:01:40 AM,174,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11494.25287356322,174.0,0.0,174.0,174.0,0,0,0,0,0,174.0,174.0,0.0,174.0,174.0,0,0,0,0,0,40,0.0,11494.25287356322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
49,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:01:40 AM,174,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11494.25287356322,174.0,0.0,174.0,174.0,0,0,0,0,0,174.0,174.0,0.0,174.0,174.0,0,0,0,0,0,40,0.0,11494.25287356322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
50,151.139.128.10-192.168.88.131-443-43226-6,192.168.88.131,43226,151.139.128.10,443,6,03/10/2019 05:01:45 AM,200499,1,3,0.0,321.0,0.0,0.0,0.0,0.0,182.0,0.0,107.0,95.12623192369179,1601.0054912992084,19.95022419064434,66833.0,83211.15389777982,160149.0,346.0,0,0,0,0,0,160495.0,80247.5,112997.78495395384,160149.0,346.0,0,1,0,0,20,60,4.987556047661085,14.962668142983256,0.0,182.0,92.0,85.79918414530525,7361.5,0,0,0,1,1,0,0,0,3.0,115.0,0.0,107.0,0,0,0,0,0,0,1,0,3,321,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
51,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:47 AM,210,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9523.809523809525,210.0,0.0,210.0,210.0,0,0,0,0,0,210.0,210.0,0.0,210.0,210.0,0,0,0,0,0,40,0.0,9523.809523809525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
52,192.168.88.131-203.74.140.210-36600-80-6,192.168.88.131,36600,203.74.140.210,80,6,03/10/2019 05:01:45 AM,145,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13793.103448275862,145.0,0.0,145.0,145.0,0,0,0,0,0,145.0,145.0,0.0,145.0,145.0,0,0,0,0,0,40,0.0,13793.103448275862,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
53,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:47 AM,210,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9523.809523809525,210.0,0.0,210.0,210.0,0,0,0,0,0,210.0,210.0,0.0,210.0,210.0,0,0,0,0,0,40,0.0,9523.809523809525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
54,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:01:50 AM,128,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0,0,0,0,0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,0,40,0.0,15625.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
55,192.168.88.131-203.74.140.210-36600-80-6,203.74.140.210,80,192.168.88.131,36600,6,03/10/2019 05:01:54 AM,1147,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1743.6791630340015,1147.0,0.0,1147.0,1147.0,0,0,0,0,0,1147.0,1147.0,0.0,1147.0,1147.0,0,1,0,0,0,40,0.0,1743.6791630340015,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,30016,0,0,0,0,0,0,0,0,0,0,firefox
56,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:01:50 AM,128,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0,0,0,0,0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,0,40,0.0,15625.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
57,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:57 AM,146,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13698.6301369863,146.0,0.0,146.0,146.0,0,0,0,0,0,146.0,146.0,0.0,146.0,146.0,0,0,0,0,0,40,0.0,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
58,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:01:57 AM,146,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13698.6301369863,146.0,0.0,146.0,146.0,0,0,0,0,0,146.0,146.0,0.0,146.0,146.0,0,0,0,0,0,40,0.0,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
59,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:02:00 AM,156,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12820.51282051282,156.0,0.0,156.0,156.0,0,0,0,0,0,156.0,156.0,0.0,156.0,156.0,0,0,0,0,0,40,0.0,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
60,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:02:00 AM,156,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12820.51282051282,156.0,0.0,156.0,156.0,0,0,0,0,0,156.0,156.0,0.0,156.0,156.0,0,0,0,0,0,40,0.0,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
61,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:02:07 AM,174,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11494.25287356322,174.0,0.0,174.0,174.0,0,0,0,0,0,174.0,174.0,0.0,174.0,174.0,0,0,0,0,0,40,0.0,11494.25287356322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
62,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:02:10 AM,215,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9302.325581395351,215.0,0.0,215.0,215.0,0,0,0,0,0,215.0,215.0,0.0,215.0,215.0,0,0,0,0,0,40,0.0,9302.325581395351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
63,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:02:10 AM,215,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9302.325581395351,215.0,0.0,215.0,215.0,0,0,0,0,0,215.0,215.0,0.0,215.0,215.0,0,0,0,0,0,40,0.0,9302.325581395351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
64,192.168.88.131-23.226.62.190-36384-443-6,192.168.88.131,36384,23.226.62.190,443,6,03/10/2019 05:02:15 AM,39608,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,2322.7630781660278,100.98969905069686,13202.666666666668,22552.58427172667,39244.0,106.0,0,0,0,0,0,39502.0,19751.0,27567.26497133874,39244.0,258.0,0,1,0,0,20,60,25.247424762674214,75.74227428802263,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
65,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:02:17 AM,188,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10638.297872340429,188.0,0.0,188.0,188.0,0,0,0,0,0,188.0,188.0,0.0,188.0,188.0,0,0,0,0,0,40,0.0,10638.297872340429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
66,192.168.88.131-216.58.200.35-59428-80-6,192.168.88.131,59428,216.58.200.35,80,6,03/10/2019 05:02:20 AM,4623233,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488965622109031,2311616.5,3268771.508769082,4622987.0,246.0,0,0,0,0,0,246.0,246.0,0.0,246.0,246.0,0,0,0,0,20,40,0.21629885407030106,0.4325977081406021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
67,192.168.88.131-216.58.200.35-59428-80-6,216.58.200.35,80,192.168.88.131,59428,6,03/10/2019 05:02:24 AM,15689,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.47785072343679,15689.0,0.0,15689.0,15689.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,63.738925361718394,63.738925361718394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,firefox
68,192.168.88.131-216.58.200.46-38422-443-6,192.168.88.131,38422,216.58.200.46,443,6,03/10/2019 05:02:24 AM,14965,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,6147.677915135316,267.2903441363181,4988.333333333334,8286.17730520735,14556.0,130.0,0,0,0,0,0,14835.0,7417.5,10095.363515000341,14556.0,279.0,0,1,0,0,20,60,66.82258603407952,200.46775810223858,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
69,172.217.160.98-192.168.88.131-443-34338-6,192.168.88.131,34338,172.217.160.98,443,6,03/10/2019 05:02:24 AM,21098,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,4360.602900748886,189.59143046734292,7032.666666666666,12041.588115084043,20937.0,36.0,0,0,0,0,0,21062.0,10531.0,14716.306330054429,20937.0,125.0,0,1,0,0,20,60,47.397857616835715,142.19357285050717,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
70,192.168.88.131-216.58.200.227-33576-443-6,192.168.88.131,33576,216.58.200.227,443,6,03/10/2019 05:02:23 AM,16387,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,5614.206383108562,244.09592970037227,5462.333333333334,9151.34276121998,16029.0,100.0,0,0,0,0,0,16287.0,8143.5,11151.78104609304,16029.0,258.0,0,1,0,0,20,60,61.02398242509307,183.0719472752792,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
71,192.168.88.131-216.58.200.36-40328-443-6,192.168.88.131,40328,216.58.200.36,443,6,03/10/2019 05:02:20 AM,68256,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,1347.8668541959682,58.60290670417253,22752.0,20439.84792017788,40265.0,293.0,0,0,0,0,0,27991.0,13995.5,19378.26133841733,27698.0,293.0,0,1,0,0,20,60,14.650726676043133,43.9521800281294,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
72,172.217.160.78-192.168.88.131-443-34838-6,192.168.88.131,34838,172.217.160.78,443,6,03/10/2019 05:02:24 AM,20565,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,4473.620228543642,194.50522732798441,6855.0,11616.881982700868,20269.0,128.0,0,0,0,0,0,20437.0,10218.5,14213.55340863079,20269.0,168.0,0,1,0,0,20,60,48.626306831996104,145.87892049598833,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
73,192.168.88.131-216.58.200.35-37002-443-6,192.168.88.131,37002,216.58.200.35,443,6,03/10/2019 05:02:23 AM,15037,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,6118.241670545986,266.01050741504287,5012.333333333334,8422.719295651097,14738.0,122.0,0,0,0,0,0,14915.0,7457.5,10296.181840857318,14738.0,177.0,0,1,0,0,20,60,66.50262685376072,199.50788056128215,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
74,172.217.160.97-192.168.88.131-443-44158-6,192.168.88.131,44158,172.217.160.97,443,6,03/10/2019 05:02:23 AM,19040,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,4831.9327731092435,210.08403361344537,6346.666666666666,10687.058170204436,18687.0,158.0,0,0,0,0,0,18882.0,9441.0,13075.818597701636,18687.0,195.0,0,1,0,0,20,60,52.52100840336134,157.56302521008405,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
75,172.217.27.130-192.168.88.131-443-59838-6,192.168.88.131,59838,172.217.27.130,443,6,03/10/2019 05:02:26 AM,34988,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,2629.4729621584547,114.32491139819368,11662.666666666668,19827.27178240449,34557.0,127.0,0,0,0,0,0,34861.0,17430.5,24220.528575982808,34557.0,304.0,0,1,0,0,20,60,28.58122784954842,85.74368354864525,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
76,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:02:27 AM,302,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.516556291391,302.0,0.0,302.0,302.0,0,0,0,0,0,302.0,302.0,0.0,302.0,302.0,0,0,0,0,0,40,0.0,6622.516556291391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
77,172.217.27.130-192.168.88.131-443-59838-6,192.168.88.131,59838,172.217.27.130,443,6,03/10/2019 05:02:26 AM,34988,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,2629.4729621584547,114.32491139819368,11662.666666666668,19827.27178240449,34557.0,127.0,0,0,0,0,0,34861.0,17430.5,24220.528575982808,34557.0,304.0,0,1,0,0,20,60,28.58122784954842,85.74368354864525,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
78,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:02:27 AM,302,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.516556291391,302.0,0.0,302.0,302.0,0,0,0,0,0,302.0,302.0,0.0,302.0,302.0,0,0,0,0,0,40,0.0,6622.516556291391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
79,192.168.88.131-117.18.237.29-33190-80-6,192.168.88.131,33190,117.18.237.29,80,6,03/10/2019 05:02:37 AM,262,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7633.587786259543,262.0,0.0,262.0,262.0,0,0,0,0,0,262.0,262.0,0.0,262.0,262.0,0,0,0,0,0,40,0.0,7633.587786259543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
80,151.139.128.10-192.168.88.131-443-43226-6,192.168.88.131,43226,151.139.128.10,443,6,03/10/2019 05:02:43 AM,157944,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,582.4849313680799,25.325431798612165,52648.0,90757.79452476797,157446.0,141.0,0,0,0,0,0,157803.0,78901.5,111078.69714981355,157446.0,357.0,0,1,0,0,20,60,6.331357949653041,18.994073848959125,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
